Country Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Netherlands																																9.923000336	7.813000202	7.698999882	8.053999901	8.668000221	8.119000435	7.149000168	5.806000233	4.855000019	3.46600008	2.522000074	2.881999969	3.796999931	5.046000004	5.06799984	4.356999874	3.63499999	3.012000084	3.459000111	4.510000229	5.419000149	6.230999947	7.298999786	7.756999969	7.269999981	6.518000126	5.260000229	4.110000134
Norway																																4.984000206	5.084000111	5.175000191	4.703000069	6.331999779	5.347000122	5.028999805	4.022999763	3.233999968	3.278000116	3.611999989	4.087999821	3.95600009	3.923000097	4.190000057	3.342000008	2.415999889	2.361000061	2.601000071	2.940000057	2.984999895	2.630000114	3.230000019	3.226999998	4.004000187	3.911999941	3.688999891	3.454999924
Nepal																																3.688999891	3.686000109	3.690000057	3.704999924	3.700000048	3.70600009	3.134000063	2.561000109	1.628000021	1.56400001	1.495000005	1.421000004	1.355999947	1.289000034	1.220000029	1.152999997	1.087000012	1.072999954	1.417999983	1.764999986	2.10800004	2.457999945	2.803999901	2.546000004	2.614000082	2.561000109	2.273000002	2.226000071
Nauru																																																											
New Zealand																																9.73900032	9.727000237	8.958999634	7.81799984	6.473999977	6.270999908	6.855999947	7.59800005	6.712999821	5.980999947	5.402999878	5.460000038	5.114999771	4.539000034	4.140999794	4.188000202	3.868000031	4.096000195	5.765999794	6.388000011	6.143000126	6.68599987	6.34800005	6.079999924	5.862999916	5.498000145	5.257999897	5.423999786
OECD members																																7.456255417	7.886521033	8.314004235	8.403064675	8.259793389	8.053253393	7.869246367	7.66434767	7.349263203	6.946096268	6.742332482	7.149227847	7.237366988	7.239967858	6.972362561	6.392250291	5.861590504	6.020249204	7.680940721	8.035942685	7.943750652	8.03149931	7.929282084	7.458103233	6.853428267	6.442487401	5.951417685	5.51717452
Oman																																8.845999718	8.647999763	8.506999969	8.390999794	8.232999802	8.536999702	8.680999756	8.944999695	9.105999947	8.895999908	8.904999733	8.972000122	8.895999908	8.718000412	8.562999725	8.312000275	8.137000084	7.855999947	8.543000221	9.217000008	10.13500023	10.63199997	11.36999989	12.00399971	12.48799992	13.24600029	12.82499981	12.46500015
Other small states																																15.31276404	15.3843421	16.52040806	17.08241051	17.6256209	17.29591053	17.57990231	17.86509694	15.70977386	15.14850048	16.07470961	16.25802884	16.19241724	16.59163818	16.32942319	15.31354167	15.00553917	14.83977058	15.28159747	14.98255181	14.83427997	13.93936581	14.25407182	14.00188128	14.05892521	14.3600181	14.15945019	14.26148262
Pakistan																																16.54999924	14.15499973	9.916000366	9.170999527	14.23200035	15.59300041	17.12400055	15.05200005	14.39500046	15.99600029	17.17900085	16.60300064	16.12899971	13.14999962	13.03499985	9.774000168	8.765999794	8.819999695	9.126000404	0.649999976	0.680000007	2.048000097	3.492000103	2.029000044	6.222000122	6.657999992	7.008999825	7.295000076
Panama																																22.68499947	22.42000008	20.30500031	20.4640007	20.20499992	20.0170002	18.21199989	20.9109993	16.99900055	18.0189991	19.2140007	19.20199966	18.87199974	17.50399971	14.02200031	12.40400028	9.312000275	7.961999893	8.914999962	8.536000252	4.931000233	4.979000092	5.322999954	6.092999935	5.836999893	5.670000076	5.872000217	6.037000179
Peru																																6.027999878	6.324999809	5.660999775	5.197999954	5.380000114	5.903999805	5.441999912	6.269000053	6.098999977	5.852000237	6.105000019	5.925000191	4.650000095	5.374000072	4.870999813	4.756000042	4.563000202	4.546999931	3.948999882	3.809999943	3.618999958	3.502000093	3.54399991	3.069000006	2.961999893	3.568000078	3.73300004	3.792000055
Philippines																																4.252999783	4.25	4.236000061	4.243000031	4.206999779	4.18200016	4.131000042	4.071000099	4.083000183	4.074999809	4.022999763	3.977999926	3.846999884	3.884000063	4.205999851	4.324999809	3.717000008	4.008999825	4.136000156	3.792999983	3.826999903	3.724999905	3.822000027	3.720999956	3.250999928	2.872999907	2.575999975	2.059000015
Palau																																																											
Papua New Guinea																																2.019999981	2.012000084	1.993000031	1.947000027	1.904999971	1.949000001	1.898000002	1.950999975	1.929999948	1.909000039	1.853999972	1.799000025	1.741000056	1.649000049	1.592000008	1.514000058	1.478000045	1.356999993	1.317000031	1.26699996	1.661999941	1.672999978	1.661999941	1.692999959	1.675999999	1.669999957	1.675999999	1.682000041
Poland																																13.9630003	14.71000004	15.61299992	16.00399971	14.75699997	13.94699955	12.9989996	11.82800007	13.17199993	18.32799911	20.02799988	20.6760006	19.93499947	19.7689991	19.14699936	14.92500019	10.34500027	7.960999966	8.666999817	10.02499962	10.39400005	10.90699959	11.10999966	9.588000298	7.708000183	6.225999832	4.912000179	4.395999908
Pre-demographic dividend																																8.505841781	8.445972165	8.402536922	8.412986772	8.43650823	8.407217217	8.343819846	8.301861999	8.304979235	8.245558626	8.283105323	8.115824087	8.080549706	8.067083276	7.907671847	7.766439515	7.587925402	7.433697658	7.394945265	7.409116029	7.142794777	6.921124936	6.862939767	6.92438182	6.908237602	7.35923956	7.378644716	7.387150275
Puerto Rico																																12.96700001	13.26399994	13.17800045	11.48600006	10.68700027	11.57499981	12.14400005	11.97599983	9.437000275	7.399000168	9.020000458	10.30599976	10.64599991	8.604999542	10.0909996	10.54800034	9.524000168	9.645999908	12.41100025	14.08300018	13.72099972	12.45600033	12.30200005	11.96700001	10.32499981	10.13399982	9.317000389	8.975999832
"Korea, Dem. People¡¯s Rep."																																6.440000057	6.65899992	6.205999851	5.579999924	5.90500021	4.045000076	3.996000051	3.805999994	3.566999912	3.678999901	3.555000067	3.638999939	3.637000084	3.644000053	3.592999935	3.740999937	3.739000082	3.601000071	3.72300005	3.701999903	3.654000044	3.630000114	3.628999949	3.618000031	3.664999962	3.855000019	3.951999903	4.008999825
Portugal																																5.638999939	4.770999908	6.285999775	7.784999847	7.785999775	8.456000328	7.501999855	5.69299984	5.083000183	4.744999886	4.949999809	5.318999767	7.258999825	7.190999985	8.640000343	8.914999962	9.48900032	8.753000259	10.0880003	11.8579998	13.04599953	15.50399971	16.36499977	14.32600021	12.74199963	11.17199993	9.350999832	7.732999802
Paraguay																																4.702000141	3.585000038	4.328000069	3.690000057	3.779999971	8.635000229	6.769999981	6.649000168	11.34899998	8.909000397	8.963999748	11.77799988	8.329000473	8.418999672	6.278999805	6.65899992	6.673999786	5.985000134	6.669000149	6.066999912	6.422999859	5.47300005	4.962999821	6.816999912	4.947000027	6.737999916	5.43200016	5.462999821
West Bank and Gaza																																16.37400055	16.35400009	16.32500076	16.25200081	16.03700066	19.24399948	20.01300049	14.96700001	13.05700016	12.34500027	13.79199982	17.00799942	18.19000053	20.04599953	22.22699928	20.52499962	19.04000092	24.16200066	26.37700081	26.73699951	28.34900093	32.85699844	34.98500061	38.5890007	39	44.67699814	47.07400131	45.85699844
Pacific island small states																																5.653647448	5.270720401	5.583409795	5.517583831	5.358292455	5.525306375	5.780143398	6.120205647	6.47912655	6.679605928	6.97893155	7.172019257	7.109571392	4.917511989	4.744073418	5.647785026	6.75933665	7.009001917	6.875454833	7.03999902	7.138683817	7.264745535	6.451109531	5.681284827	5.60896269	5.651855414	5.651874439	5.584543236
Post-demographic dividend																																7.266089274	7.674053308	8.033120016	8.072482624	7.828921443	7.836620578	7.733305828	7.781985612	7.460680939	6.896107626	6.552597149	6.849079678	6.884093829	6.806201643	6.541145909	6.100498981	5.656417841	5.845866243	7.466241064	7.845582837	7.802602668	7.93861808	7.794866953	7.359129541	6.763235336	6.342997072	5.843581778	5.374476748
French Polynesia																																15.94099998	15.79899979	15.56400013	15.22099972	14.94400024	14.67500019	14.21399975	13.66600037	13.19799995	12.88799953	12.74499989	13.39000034	13.38099957	13.35000038	13.19499969	13.06900024	12.82400036	14.80099964	16.77099991	18.90800095	20.91500092	22.6590004	22.49399948	22.3029995	22.15099907	21.80699921	21.5890007	21.43099976
Qatar																																13.45699978	12.5010004	12.52200031	12.0170002	11.66800022	11.80700016	11.48600006	11.86999989	12.26000023	12.21000004	12.55200005	10.21000004	8.031000137	3.75999999	3.742000103	3.736999989	2.448999882	1.542000055	1.677000046	2.709000111	3.319999933	2.808000088	1.465000033	0.99000001	0.790000021	0.654999971	0.535000026	0.528999984
Romania																																7.668000221	7.852000237	8.076000214	8.743000031	8.586999893	7.318999767	5.889999866	5.468999863	5.527999878	6.375999928	6.008999825	7.589000225	6.375	6.145999908	6.425000191	6.107999802	5.40500021	4.671999931	5.84100008	6.172999859	6.467000008	6.079999924	6.315000057	6.092999935	5.856999874	4.985000134	4.043000221	3.78399992
Russian Federation																																5.346000195	5.205999851	5.852000237	7.875	9.555000305	9.645000458	11.45499992	13.17099953	13.52499962	10.36900043	8.593999863	7.675000191	7.656000137	7.540999889	7.022999763	6.815999985	5.756000042	6.065000057	7.818999767	6.837999821	6.090000153	5.072000027	5.142000198	4.821000099	5.308000088	5.31400013	5.046000004	4.90500021
Rwanda																																0.328999996	0.337000012	0.333000004	0.333000004	0.349000007	0.338	0.442999989	0.541999996	0.64200002	0.753000021	0.859000027	0.976000011	1.281999946	1.618000031	1.94599998	2.263999939	2.575000048	2.903000116	3.193000078	3.507999897	3.819999933	4.051000118	2.622999907	1.26699996	1.258999944	1.32099998	1.38499999	1.447999954
South Asia																																4.808813062	4.649510243	4.475166712	4.400209955	4.553103936	4.623422249	4.728651121	4.674421619	4.655931008	4.729657236	4.919671136	5.064068205	5.252635078	5.356633181	5.596117779	5.287500572	5.069540433	5.004123109	5.093478931	4.074825738	4.095976189	4.211038895	4.490537349	4.328785977	4.761456781	4.769926811	4.766250505	4.786580114
Saudi Arabia																																4.93599987	4.948999882	5.363999844	5.739999771	6.168000221	6.651000023	7.184000015	7.65199995	8.184000015	9.371999741	9.18999958	11.64000034	12.65299988	13.50599957	14.22399998	14.77799988	14.3409996	13.94299984	16.20599937	17.49399948	19.0529995	20.96100044	20.78199959	21.6590004	21.58099937	21.5189991	21.05999947	20.84799957
Sudan																																25.4810009	26.0529995	25.70400047	25.93199921	25.9109993	25.80400085	25.68300056	25.44300079	25.49200058	25.15600014	24.95499992	24.93300056	24.74699974	24.62999916	24.4489994	24.24399948	24.11000061	24.02300072	24.08600044	23.71500015	23.91799927	23.85899925	23.52799988	23.37700081	23.26199913	23.12400055	23.11400032	23.08600044
Senegal																																7.572000027	7.55700016	7.550000191	7.528999805	7.550000191	7.505000114	7.500999928	7.502999783	7.477000237	7.414000034	7.401000023	7.337999821	8.993000031	10.56900024	12.14599991	13.67399979	13.68299961	13.63399982	13.59399986	13.61100006	13.67199993	11.53499985	9.350999832	7.18900013	4.857999802	4.93900013	5.010000229	5.072999954
Singapore																																2.194000006	3.187000036	3.358999968	3.385999918	3.427999973	3.855999947	2.608999968	3.785000086	5.22300005	3.921999931	3.931999922	5.855999947	6.265999794	6.243999958	6.06799984	4.973999977	4.354000092	4.440000057	4.544000149	3.296999931	3.051000118	2.969000101	2.862999916	2.882999897	1.743999958	1.855999947	2.084000111	1.886000037
Solomon Islands																																2.39199996	2.431999922	2.385999918	2.417999983	2.421999931	2.344000101	2.318000078	2.321000099	2.292999983	2.269999981	2.279000044	2.279999971	2.33100009	2.319000006	2.318000078	2.242000103	2.240999937	2.223999977	2.140000105	2.196000099	2.197999954	2.142999887	2.130000114	2.127000093	2.128999949	2.14199996	2.154000044	2.167000055
Sierra Leone																																2.203000069	2.207000017	2.233999968	2.246000051	2.213000059	2.207999945	2.210999966	2.236999989	2.21600008	2.252000093	2.289999962	2.292999983	2.267999887	2.279000044	2.437999964	2.601999998	2.778000116	2.928999901	3.079999924	3.247999907	3.411000013	3.605999947	3.770999908	3.821000099	3.845999956	3.773999929	3.674000025	3.585000038
El Salvador																																6.431000233	7.081999779	6.815999985	6.415999889	5.872000217	6.47300005	5.322999954	5.776000023	4.436999798	3.743000031	5.217000008	3.20600009	3.203000069	3.424999952	4.794000149	3.882999897	3.713000059	3.621999979	4.920000076	4.150000095	3.407999992	3.305000067	3.325999975	3.13499999	3.476000071	3.848999977	3.808000088	3.766000032
San Marino																																																											
Somalia																																6.71999979	6.664000034	6.717000008	6.635000229	6.695000172	6.68599987	6.618000031	6.644000053	6.638999939	6.630000114	6.626999855	6.633999825	6.639999866	6.644999981	6.657000065	6.675000191	6.702000141	6.725999832	6.749000072	6.768000126	6.78399992	6.80700016	6.830999851	6.84499979	6.84800005	6.774000168	6.706999779	6.664000034
Serbia																																13.57199955	13.47799969	13.47399998	14.44200039	14.56000042	14.33600044	14.96800041	14.85299969	14.88799953	13.67399979	13.88099957	14.95100021	16.45899963	20.00699997	25.8560009	24.75499916	21.05999947	15.84700012	17.77599907	20.19599915	23.75699997	24.9640007	23.87100029	20.2840004	18.97200012	16.07600021	14.9989996	14.02000046
Sub-Saharan Africa (excluding high income)																																8.831633768	8.788232345	8.813634301	8.846722038	8.873283253	9.402359194	9.719850446	10.01722847	10.27345887	9.868781812	9.865270119	9.816959576	9.643362391	9.376235222	9.081612695	8.848113871	8.674362957	8.523663989	8.436340225	8.458806881	8.213934078	7.955654829	7.771110214	7.799498451	7.825525375	8.266881287	8.318024974	8.338403015
South Sudan																																12.88599968	12.43599987	12.68500042	12.62100029	13.3380003	13.28999996	13.44200039	13.0710001	13.09399986	13.02900028	13.14999962	13.29199982	12.99499989	13.25300026	13.23400021	13.18599987	13.26799965	13.17599964	13.12800026	13.16699982	12.57600021	12.09899998	14.16800022	13.22799969	13.01599979	12.65400028	12.79899979	12.86999989
Sub-Saharan Africa																																8.831633768	8.788232345	8.813634301	8.846722038	8.873283253	9.402359194	9.719850446	10.01722847	10.27345887	9.868781812	9.865270119	9.816959576	9.643362391	9.376235222	9.081612695	8.848113871	8.674362957	8.523663989	8.436340225	8.458806881	8.213934078	7.955654829	7.771110214	7.799498451	7.825525375	8.266881287	8.318024974	8.338403015
Small states																																16.10669619	16.11896527	17.06844291	17.44856686	17.4427945	17.23784002	17.42196301	17.6801864	15.85251105	15.29106307	15.70678963	15.85432745	15.6710596	15.45862456	15.12197033	14.00885723	13.73022401	13.71738237	14.31035899	14.30714908	14.20633886	13.55862674	13.98669837	13.69729899	13.64767606	13.8390785	13.63723006	13.70389834
Sao Tome and Principe																																18.00499916	17.9489994	17.91300011	17.93600082	17.93099976	17.90600014	17.90500069	18.00600052	18.00900078	17.88899994	26.18199921	26.58799934	26.43400002	24.51600075	25.86300087	25.8010006	24.76000023	24.54800034	23.74200058	23.11499977	22.43199921	21.70700073	21.61400032	21.52799988	21.45999908	21.4109993	21.52300072	21.60199928
Suriname																																29.5529995	24.52199936	23.94300079	15.99400043	11.19499969	16.98600006	16.08300018	16.44099998	20.03300095	19.20000076	16.91799927	16.99399948	15.85599995	15.83899975	16.25399971	15.51500034	15.24499989	15.0369997	14.84700012	12.41300011	11.35099983	10.28800011	7.922999859	11.89599991	11.47999954	12.76599979	12.54100037	12.47099972
Slovak Republic																																12.02000046	12.32600021	11.82199955	14.09799957	13.78899956	12.67599964	12.83699989	12.54800034	15.9119997	18.6079998	18.54700089	18.78000069	17.2840004	19.62599945	17.23699951	14.73099995	12.67599964	10.93000031	12.82999992	14.60099983	13.63099957	14.51399994	14.52400017	13.62800026	12.88700008	10.75500011	8.407999992	7.517000198
Slovenia																																5.943999767	6.056000233	6.40899992	6.947000027	6.843999863	6.652999878	6.953999996	7.46999979	7.465000153	7.065999985	6.011000156	6.264999866	7.019999981	6.396999836	7.03399992	7.18599987	5.830999851	4.816999912	5.806000233	7.022999763	8.175000191	9.369000435	10.90799999	10.55000019	10.0340004	8.588000298	7.47300005	7.085999966
Sweden																																2.947000027	4.610000134	7.646999836	8.137000084	7.862999916	8.579999924	9.68200016	8.036999702	6.860000134	5.004000187	3.612999916	3.572000027	4.388999939	5.096000195	7.553999901	7.234000206	6.419000149	6.515999794	7.964000225	8.501000404	7.72300005	7.702000141	7.826000214	7.616000175	7.252999783	6.586999893	6.441999912	6.061999798
Eswatini																																23.7140007	23.65699959	23.53499985	23.43400002	23.36300087	23.43199921	24.00499916	23.82500076	23.64500046	23.44499969	23.31900024	23.2310009	23.13500023	23.03899956	22.97400093	22.79000092	29.10000038	28.88500023	28.69599915	28.4640007	28.17000008	27.87599945	27.57299995	27.26399994	26.96699905	26.97900009	27.0340004	27.04800034
Sint Maarten (Dutch part)																																																											
Seychelles																																																											
Syrian Arab Republic																																13.51299953	10.04899979	6.452000141	11.66100025	13.80300045	14.13899994	14.50599957	14.49300003	15.04800034	20.09399986	25.55599976	24.75	20.90699959	21.61100006	22.3409996	23.43600082	25.625	24.13100052	22.13199997	21.89699936	38.12099838	37.87400055	37.7140007	37.48799896	38.10300064	38.11299896	38.20999908	38.13999939
Turks and Caicos Islands																																																											
Chad																																6.528999805	6.485000134	6.477000237	6.578999996	6.540999889	6.603000164	6.664999962	6.698999882	6.638999939	6.652999878	6.809000015	6.791999817	6.854000092	6.889999866	6.811999798	6.743999958	6.778999805	6.78000021	6.789999962	6.874000072	6.738999844	6.781000137	6.752999783	6.743999958	6.697999954	6.823999882	6.985000134	7.03399992
East Asia & Pacific (IDA & IBRD countries)																																4.137058431	3.692887108	3.66921611	3.705611759	3.863812314	3.905136359	3.957008187	4.194021458	4.200063556	4.026023415	4.075826084	3.963387344	3.880586147	3.948368561	3.96597638	3.84459973	3.728454686	3.949254368	3.803794151	3.665287321	3.633752287	3.609934729	3.619618662	3.598263633	3.648944499	3.674594351	3.759625991	3.840248862
Europe & Central Asia (IDA & IBRD countries)																																7.204298893	7.194177884	7.648903002	8.801305748	9.516008409	9.858756222	10.6701789	11.35447467	11.78937427	10.93247028	10.29072589	10.02671981	9.736550876	9.708261832	9.32619951	8.468323977	7.342950997	7.131814336	8.471874404	8.174937051	7.797393858	7.376514473	7.470944117	7.414627136	7.499824559	7.284169913	7.051022387	6.833076502
Togo																																1.590000033	1.585000038	1.58099997	1.620000005	1.623999953	1.585999966	1.600999951	1.583999991	1.593000054	1.582000017	1.578999996	1.577000022	1.588000059	1.580000043	1.574000001	1.577999949	1.57099998	1.569000006	1.567999959	1.567000031	1.565999985	1.562000036	1.559000015	1.557000041	1.55400002	1.552000046	1.549999952	1.549000025
Thailand																																2.691999912	1.370000005	1.48300004	1.626999974	1.287999988	1.113000035	0.903999984	3.40199995	2.934999943	2.334000111	2.48300004	1.720999956	1.429999948	1.373000026	1.218999982	1.128999949	1.077000022	1.049999952	1.453999996	0.623000026	0.671000004	0.529999971	0.474000007	0.564999998	0.605000019	0.984000027	1.13499999	1.325000048
Tajikistan																																7.769999981	6.960999966	7.376999855	7.236999989	7.517000198	11.79100037	11.64999962	11.48200035	11.6239996	11.43700027	11.35099983	11.48499966	11.47000027	11.46100044	11.58199978	11.58399963	11.59899998	11.59700012	11.78600025	11.72299957	11.54199982	11.38899994	11.27999973	11.18599987	11.10000038	11.02999973	10.95800018	10.98900032
Turkmenistan																																2.891000032	2.674999952	2.726999998	2.677000046	2.808000088	4.199999809	4.235000134	4.040999889	3.928999901	3.904999971	3.885999918	3.917000055	3.904000044	3.923000097	3.924999952	3.948999882	3.953999996	3.90199995	4.024000168	3.986000061	3.871999979	3.877000093	3.855000019	3.815000057	3.822999954	3.724999905	3.648999929	3.58100009
Latin America & the Caribbean (IDA & IBRD countries)																																7.57293235	7.769158741	7.750132068	8.379480597	9.486338602	10.1283357	10.05779869	10.56381154	11.36754202	11.47270889	11.07173015	11.38562019	11.51140178	10.95791375	10.40593705	9.691939021	9.042931079	8.712626594	9.45299615	8.663551736	8.167040995	7.928168282	7.73703757	7.374509334	7.984402785	9.268018846	9.908218304	9.369484111
Timor-Leste																																12.84899998	12.56299973	12.27900028	12.01399994	11.81999969	11.63700008	11.59300041	11.47299957	11.30000019	12.20199966	12.17800045	10.71500015	10.08500004	9.392999649	8.710000038	7.472000122	8.097999573	6.96999979	5.90199995	4.406000137	4.335999966	4.293000221	4.297999859	4.34499979	4.389999866	4.445000172	4.488999844	4.546000004
Middle East & North Africa (IDA & IBRD countries)																																19.54468731	18.41584478	19.39273806	20.30850962	21.13370974	18.14078728	17.57325791	19.15417447	17.78667163	19.71323658	20.69374821	20.97638269	20.40102636	18.82985022	20.37542114	18.68097292	17.3733743	17.40361918	18.61141648	20.67251457	20.20289986	20.57179588	20.07360574	20.00730291	20.11618398	20.22644857	20.01887154	19.73820461
Tonga																																2.127000093	1.975000024	1.906000018	2.434000015	3.003999949	3.50999999	4.054999828	4.727000237	5.291999817	5.853000164	6.43200016	6.933000088	7.427000046	5.951000214	4.479000092	1.554999948	1.550999999	1.54400003	1.529999971	1.521999955	1.514000058	1.508999944	1.529000044	1.55400002	1.56099999	1.555999994	1.593999982	1.628999949
South Asia (IDA & IBRD)																																4.808813062	4.649510243	4.475166712	4.400209955	4.553103936	4.623422249	4.728651121	4.674421619	4.655931008	4.729657236	4.919671136	5.064068205	5.252635078	5.356633181	5.596117779	5.287500572	5.069540433	5.004123109	5.093478931	4.074825738	4.095976189	4.211038895	4.490537349	4.328785977	4.761456781	4.769926811	4.766250505	4.786580114
Sub-Saharan Africa (IDA & IBRD countries)																																8.831633768	8.788232345	8.813634301	8.846722038	8.873283253	9.402359194	9.719850446	10.01722847	10.27345887	9.868781812	9.865270119	9.816959576	9.643362391	9.376235222	9.081612695	8.848113871	8.674362957	8.523663989	8.436340225	8.458806881	8.213934078	7.955654829	7.771110214	7.799498451	7.825525375	8.266881287	8.318024974	8.338403015
Trinidad and Tobago																																22.6609993	23.72699928	23.44199944	21.91200066	20.53700066	21.02700043	19.61300087	18.77199936	16.75200081	15.16300011	14.33199978	14.43099976	14.47900009	11.46000004	10.9630003	8.722999573	7.914000034	6.18599987	6.277999878	7.019000053	5.618999958	6.217000008	4.717000008	3.928999901	4.113999844	5.517000198	6.086999893	6.381999969
Tunisia																																18.93499947	18.57099915	18.56900024	18.3010006	18.02199936	17.56500053	17.34399986	17.30800056	17.20800018	16.90299988	16.38800049	16.34799957	16.21299934	19.26099968	15.15299988	15.14799976	15.13099957	15.91800022	18.7859993	18.95800018	27.39599991	25.65600014	23.06500053	21.51399994	22.44199944	23.47100067	23.1420002	22.79000092
Turkey																																6.973999977	7.590000153	9.097000122	7.900000095	7.131999969	5.81099987	7.592999935	6.632999897	7.421999931	6.122000217	7.323999882	9.293000221	9.906000137	10.81900024	11.02000046	8.984000206	9.017999649	9.854000092	12.44299984	11.24100018	9.960000038	9.284000397	10.43799973	11.7130003	12.5	13.52900028	14.40400028	13.96000004
Tuvalu																																																											
Tanzania																																4.612999916	4.781000137	4.953000069	5.123000145	5.296999931	5.479000092	5.638999939	5.809999943	5.988999844	6.157000065	6.574999809	4.618999958	5.031000137	5.453000069	5.861999989	6.179999828	5.202000141	4.511000156	3.21600008	3.823999882	4.328999996	4.147999763	3.865999937	2.678999901	2.674000025	2.740999937	2.805000067	2.86500001
Uganda																																0.551999986	1.126000047	1.43900001	1.753000021	2.069000006	2.374000072	2.678999901	2.996999979	3.319000006	3.609999895	3.948999882	4.210999966	3.85800004	3.068000078	2.288000107	2.963999987	3.653000116	4.343999863	5.000999928	4.81400013	4.625	4.270999908	2.497999907	2.494999886	2.492000103	2.65199995	2.812999964	2.963999987
Ukraine																																5.177999973	5.048999786	4.572999954	4.447000027	4.916999817	6.688000202	7.794000149	9.859999657	10.06900024	10.11299992	9.515999794	8.347999573	7.860000134	8.303999901	6.835000038	5.822000027	5.422999859	5.427000046	7.309999943	6.820000172	6.678999901	6.420000076	6.21999979	7.521999836	8.083000183	7.943999767	7.960000038	7.56400013
Upper middle income																																5.534519622	5.174730187	5.129440234	5.432193896	5.704054418	5.885343015	6.085855834	6.511566343	6.704410714	6.299014536	6.139519375	6.103048941	6.032535279	5.910472302	5.793716427	5.528316239	5.184310912	5.479874408	5.785348779	5.555346585	5.493925791	5.459737781	5.498476468	5.451330454	5.670620369	6.108848718	6.332800871	6.291817836
Uruguay																																11.62300014	11.96199989	11.00500011	11.97200012	12.9989996	15.64500046	15.02900028	12.8210001	14.68200016	16.86100006	19.5909996	21.22800064	20.50900078	16.38199997	15.46899986	14.08600044	12.42700005	10.52799988	9.925000191	9.472000122	8.104000092	8.307999611	8.225999832	8.359000206	8.859999657	9.44699955	9.480999947	9.762999535
United States																																6.43599987	7.024000168	6.605000019	6.018000126	5.616000175	5.427000046	5.015999794	4.618999958	4.34499979	4.098999977	4.647999763	5.605999947	5.664999962	5.400000095	5.096000195	4.625	4.494999886	5.413000107	8.05700016	8.607999802	8.458999634	7.892000198	7.077000141	6.061999798	5.177000046	4.789000034	4.31099987	3.994999886
Uzbekistan																																6.793000221	6.43599987	6.676000118	6.570000172	6.734000206	8.267000198	8.175999641	8.18599987	8.178999901	8.187999725	8.180000305	8.187999725	8.18900013	8.119000435	8.128000259	8.116000175	8.062000275	8.062999725	8.065999985	8.027000427	7.992000103	7.946000099	7.894999981	7.830999851	7.767000198	7.382999897	7.072000027	6.856999874
St. Vincent and the Grenadines																																22.10400009	21.16600037	21.6989994	22.55999947	21.07299995	22.05599976	21.42000008	21.20999908	21.64100075	21.64500046	23.25399971	21.82500076	21.2159996	21.0359993	20.80599976	19.80400085	19.84399986	20.68700027	20.68899918	20.61199951	20.21899986	19.82999992	19.46899986	19.7689991	19.4659996	19.59199905	19.67300034	19.64599991
"Venezuela, RB"																																9.218000412	6.859000206	5.669000149	9.607000351	12.7159996	14.4659996	13.71899986	13.38599968	15.97099972	14.43000031	14.66399956	18.94099998	20.5	16.43799973	13.12300014	11.04300022	8.133999825	7.370999813	8.996999741	9.440999985	9.078000069	8.430999756	8.600000381	7.762000084	7.678999901	8.348999977	8.579000473	8.890999794
British Virgin Islands																																																											
Virgin Islands (U.S.)																																9.824999809	9.743000031	8.430999756	10.51900005	9.631999969	9.133000374	9.722999573	8.49600029	9.048000336	7.363999844	8.503000259	6.914999962	9.163000107	8.720999718	8.687999725	8.225000381	8.090000153	8.303999901	8.94299984	8.105999947	8.944999695	9.281000137	8.605999947	8.092000008	7.93900013	7.788000107	7.665999889	7.561999798
Vietnam																																2.145999908	2.138999939	2.102999926	2.075000048	2.04399991	2.009000063	2.980999947	2.374000072	2.411999941	2.335000038	2.845999956	2.181999922	2.311000109	2.444000006	2.536000013	2.617000103	2.690999985	2.394999981	2.678999901	2.637000084	2.007999897	1.751000047	1.970999956	1.838000059	1.995000005	1.957000017	1.909000039	1.947999954
Vanuatu																																6.31099987	6.304999828	6.277999878	6.361999989	6.245999813	6.276000023	6.321000099	6.263999939	6.264999866	6.352000237	6.252999783	6.276000023	6.372000217	6.354000092	6.352000237	6.361999989	6.302999973	6.298999786	6.223999977	6.177000046	6.142000198	6.111999989	6.076000214	6.043000221	6.013999939	6.020999908	5.973999977	5.927000046
World																																6.011748446	5.902016057	6.00367592	6.181568472	6.36700604	6.45406696	6.545547938	6.765951379	6.821974243	6.578266868	6.50441727	6.572845175	6.563431417	6.509959735	6.44806051	6.125211107	5.810247711	5.880814493	6.349142062	6.205875834	6.084678835	6.055998737	6.031637391	5.874477437	5.915618187	6.030380545	6.025419169	5.924429781
Samoa																																2.52699995	2.934000015	3.224999905	3.605000019	3.861000061	4.138000011	4.361999989	4.635000229	4.862999916	5.15500021	5.850999832	4.979000092	4.119999886	3.263000011	2.476999998	1.595000029	2.551000118	3.568000078	4.532999992	5.539999962	6.524000168	10.37300014	10.49100018	10.41399956	10.4659996	10.16100025	9.800000191	9.63599968
Kosovo																																																											
